country,question_id,title,url,saved_path,file_type,chunk_id,chunk_index,chunk_text,chunk_length_words,dimension,question,query_no,query
Estonia,I1,(I) Tegevusjuhend,https://www.e-resident.gov.ee/wp-content/uploads/2024/09/eestikeelne-MP-code-of-conduct_amended_2024-09.docx.pdf,debug_estonia_rerun\downloads\I1\doc_2.pdf,pdf,Estonia_I1_8,8,"regulaarselt nõuda tõestustheafinantskäitumisekohta(maksukohustuslasetõendvms).1.25 Turuplatsi liikmed teevad e-Residentsuse meeskonnaga koostööd ja suhtlevadmeeskonnagasobival viisil, vältidesebasobivat või ebaviisakat käitumist. Turuplatsi arvustussüsteemi eetilinekasutamine 1.26 Turuplatsi liikmed julgustavad üksnes neid isikuid esitama turuplatsi arvustussüsteemiteenuste arvustusi ja hinnanguid, kes on tegelikult kasutanud või püüdnud kasutadaasjaomase turuplatsi liikme teenuseid. Turuplatsi liikmed ei esita turuplatsiarvustussüsteemi võltsitud kliendiarvustusi ega -hinnanguid oma teenuste või teisteturuplatsi liikmete pakutavate teenuste kohta ningei telli teistelt sellistevõltsarvustustevõi-hinnanguteesitamist. Turuplatsi liikmedei ostapositiivseidarvustusi egahinnanguidendateenuste kohtajanegatiivseidarvustusi või hinnanguidteisteturuplatsi liikmetepakutavateteenuste kohta. Samuti ei sponsoreeri ega mõjuta turuplatsi liikmed kedagi sobimatult selliste positiivsete või negatiivsete arvustuste või hinnangute postitamiseks turuplatsiarvustussüsteemi. Eelnimetatud kohustusi rikkuva turuplatsi liikme liikmestaatuse võibpeatada või lõplikult tühistada ning e-Residentsuse meeskonnal on õigus kustutadaturuplatsi arvustussüsteemist sellised võltsitud, sponsoreeritud või muul viisil sobimatultmõjutatudarvustusedjahinnangud.1.27 Turuplatsi liikmedei esita, toetaegatelli kelleltki turuplatsi arvustussüsteemi arvustusi:1.27.1 mis on diskrimineerivad, ahistavad, ropud, vägivaldsed, ähvardavad, eksitavad võiseksuaalsesisugavõi1.27.2 mis sisaldavad ebaseaduslikku sisu või toetavad või propageerivad ebaseaduslikku võikahjulikkutegevust või1.27.3 millega rikutakse teise isiku (sealhulgas turuplatsi liikme) õigusi, sealhulgasintellektuaalomandi õigusi japrivaatsusõigusi.E-Residentsuse meeskonnal on turuplatsi liikme taotlusel või omal algatusel õiguskustutadasellisedarvustusedturuplatsi arvustussüsteemist. (II) E-Residentsuseturunduseeskiri Stiilireeglid 1.1Teie äriühing on e-Residentsuse turuplatsi liige. Teil on lubatud sellest teada anda jamainida, et",180,Impact,"Do you have a definition of open data reuse in your country?
 
For Explanation:
* If yes, please specify it.",2,avaliku sektori teabe taaskasutuse määratlus Eesti õigusaktid
Estonia,I1,(I) Tegevusjuhend,https://www.e-resident.gov.ee/wp-content/uploads/2024/09/eestikeelne-MP-code-of-conduct_amended_2024-09.docx.pdf,debug_estonia_rerun\downloads\I1\doc_2.pdf,pdf,Estonia_I1_9,9,"võikahjulikkutegevust või1.27.3 millega rikutakse teise isiku (sealhulgas turuplatsi liikme) õigusi, sealhulgasintellektuaalomandi õigusi japrivaatsusõigusi.E-Residentsuse meeskonnal on turuplatsi liikme taotlusel või omal algatusel õiguskustutadasellisedarvustusedturuplatsi arvustussüsteemist. (II) E-Residentsuseturunduseeskiri Stiilireeglid 1.1Teie äriühing on e-Residentsuse turuplatsi liige. Teil on lubatud sellest teada anda jamainida, et see on heakskiidetud nimekiri e-residentidele soovitatavatestteenusepakkujatest. Palun ärge viidake endale kui e-Residentsuse või Eesti valitsusepartnerile. Palun veenduge turundades ja suheldes, et teie kliendid teavad, et oleteeraettevõteegaesindae-Residentsuseprogrammi egaEestit.1.2Turuplatsi liikmed ning teised äriühingud, kes on juhitud füüsiliste isikute poolt, kes onseotud Turuplatsi liikmega (juhatuseliige, juht, osanik) ei registreeri domeeninimesid, millestvõib jääda vale mulje, et tegu on e-Residentsuse programmi ametliku veebisaidiga (nte-residency.com/net/org/ee/eu jne; eresidency.com/net/org/ee/eu jne;e-resident.com/net/org/ee/eujne; eresident.com/net/org/ee/eujne).1.3Võite kasutada oma veebisaidil ja veebipõhistes või -välistes turundusmaterjalidese-Residentsuse turuplatsi liikme logo. E-Residentsuse turuplatsi liikme logo tohib kasutadaainult siis, kui teenusepakkuja on turuplatsil ametlikult loetletud ning e-Residentsusemeeskondonsaatnudliikmeleasjakohasedfailidjavisuaalsedjuhised.1.4Programmi nimi, e-Residentsus (e-Residency), on suure R-iga, sest see on registreeritudkaubamärk (sõnamärk). Kui sõnaonlausealguses, siisonEsuuretähega. Meiekogukonnaliige on e-resident väikese r-iga ning Eon suure tähega, kui seeonlausealguses. Näiteks:E-residendid taotlevad e-Residentsust. E-Residentsus on e-residentide staatus. E-residentssign-upfor e-Residency. E-Residencyisastatusfor e-residents.1.5EttevõtlusejaInnovatsiooni SA(EIS) onregistreerinude-Residentsusekaubamärgi EuroopaLiidukaubamärginajaturuplatsi liikmedei tohi sedakasutadailmaEIS-i eelnevaloata.1.6Kui kirjutate muus kui inglise keeles, siis soovitame tungivalt",180,Impact,"Do you have a definition of open data reuse in your country?
 
For Explanation:
* If yes, please specify it.",2,avaliku sektori teabe taaskasutuse määratlus Eesti õigusaktid
Estonia,I1,(I) Tegevusjuhend,https://www.e-resident.gov.ee/wp-content/uploads/2024/09/eestikeelne-MP-code-of-conduct_amended_2024-09.docx.pdf,debug_estonia_rerun\downloads\I1\doc_2.pdf,pdf,Estonia_I1_10,10,"Kui sõnaonlausealguses, siisonEsuuretähega. Meiekogukonnaliige on e-resident väikese r-iga ning Eon suure tähega, kui seeonlausealguses. Näiteks:E-residendid taotlevad e-Residentsust. E-Residentsus on e-residentide staatus. E-residentssign-upfor e-Residency. E-Residencyisastatusfor e-residents.1.5EttevõtlusejaInnovatsiooni SA(EIS) onregistreerinude-Residentsusekaubamärgi EuroopaLiidukaubamärginajaturuplatsi liikmedei tohi sedakasutadailmaEIS-i eelnevaloata.1.6Kui kirjutate muus kui inglise keeles, siis soovitame tungivalt viidata e-Residentsuselevähemalt esimest korda inglise keeles (e-Residency), sest see on meie programmi rahvusvaheliselt tuntudnimi jaaitabklientidel otsidalisateavet, mismeieprogrammi olemustarvestades on väga oluline. Kui otsustate nime tõlkida, siis palun olge äärmiselttähelepanelik, et see ei viitaks kodakondsusele ega viisaõigusele ega tekitaks mistahesmuidarusaamatusi. Kuidase-Residentsust kirjeldada? 1.7Alljärgnev on e-Residentsuse lühikokkuvõte, mida turuplatsi liikmed võivad kasutadapõhiteabenavõi omakommunikatsiooni järgi kohandada.a) Eesti on esimeneriik, mispakubkõikjal maailmaselavatelejatöötavateleinimestelee-Residentsust. E-residentidele antakseriigiasutuseväljastatuddigitaalneidentiteet,mis võimaldab neil dokumente digiallkirjastada, saada juurdepääsu Eestie-teenustelejategutsedaEesti läbipaistvasettevõtluskeskkonnaskõikjal maailmas.b) E-Residentsusonturvalinejamugavviisjuhtidaasukohast sõltumatut äri.c) E-residendid saavad asutada usaldusväärse EL-i äriühinguningjuhtidajaarendadaseda soodsalt ja võimalikult vähese vaevaga, tehes seda täielikult digitaalselt jaasukohast sõltumata.d) Lisateavee-Residentsusekohta: e-resident.gov.ee.1.8Järgmises osas on käsitletud kõige levinumaid väärarusaamasid, mis võivade-Residentsuse programmi arengut kahjustada. Turuplatsi liikmed ei pea ühtegi neistaktiivselt levitama, vaid nad peaksid püüdma neid vältida ja teadma, kuidasvajadusekorralneilevastata.a) E-Residentsus ondigitaalneidentiteet, millegasaabainult veebipõhisejuurdepääsu.E-Residentsus ei ole kodakondsus, viisa ega füüsiline residentsus. Kaardil ei olefotot, sest see ei ole mõeldud kasutamiseks veebiväliselt, kuigi",180,Impact,"Do you have a definition of open data reuse in your country?
 
For Explanation:
* If yes, please specify it.",2,avaliku sektori teabe taaskasutuse määratlus Eesti õigusaktid
Estonia,I1,(I) Tegevusjuhend,https://www.e-resident.gov.ee/wp-content/uploads/2024/09/eestikeelne-MP-code-of-conduct_amended_2024-09.docx.pdf,debug_estonia_rerun\downloads\I1\doc_2.pdf,pdf,Estonia_I1_11,11,"arengut kahjustada. Turuplatsi liikmed ei pea ühtegi neistaktiivselt levitama, vaid nad peaksid püüdma neid vältida ja teadma, kuidasvajadusekorralneilevastata.a) E-Residentsus ondigitaalneidentiteet, millegasaabainult veebipõhisejuurdepääsu.E-Residentsus ei ole kodakondsus, viisa ega füüsiline residentsus. Kaardil ei olefotot, sest see ei ole mõeldud kasutamiseks veebiväliselt, kuigi sedasaabkasutadaerasektorisnäitekskliendikaardina.b) E-Residentsus ei tühista rahvusvahelisi kohustusi, nagu maksukohustused.E-residendid ja nende äriühingud peavad maksma rahvusvaheliste ja riiklikeõigusaktidekohaselt makse.c) E-Residentsus ei ole möödahiilimise võimalusegavõrreldavvälismaisteäriühingutekorral rakendatava tulumaksusüsteemiga, et luua varifirma. Tegelikult on Eestiettevõtluskeskkond maailmas üks usaldatumaid ja läbipaistvamaid. Seda tänumitmesugustele meetmetele – näiteks Eesti äriühingute põhiandmed, nagu nendeomanikud ja aastaaruanded on avalikud ja digiallkirjaga kinnitatud, samas kuikõikide e-residentide juhitavatel äriühingutel on registrijärgne aadress ja volitatudkontaktisik. Üks viis, kuidas turuplatsi liikmed saavad programmi avalikkuselearusaadavamaks teha, on selgitada, kuidas meie digiriik toimib. Tavaliselt mõjubsee, kui mainida, et Eesti kodanikud ja elanikud on äriühingute veebis juhtimisekskasutanuddigitaalset identiteeti juba2002. aastast.d) E-Residentsuse kaudu loodud äriühing ei ole virtuaalne äriühing. See on Eesti jaEL-i äriühing, millel onvõrdneõiguslikalus. KõikEL-i riigidlubavadmitteresidentidelvälismaalt äriühinguid juhtida, kuid Eesti pakub seda e-Residentsuse kaudu palju mugavamal ja turvalisemal viisil, sest oleme juba digiriik, kus juhitakse äriühinguidveebis.e) E-Residentsus ei ole täiuslik ega kujuta oma loomult teenust. E-Residentsuspakubjuurdepääsu",180,Impact,"Do you have a definition of open data reuse in your country?
 
For Explanation:
* If yes, please specify it.",2,avaliku sektori teabe taaskasutuse määratlus Eesti õigusaktid
Estonia,I1,(I) Tegevusjuhend,https://www.e-resident.gov.ee/wp-content/uploads/2024/09/eestikeelne-MP-code-of-conduct_amended_2024-09.docx.pdf,debug_estonia_rerun\downloads\I1\doc_2.pdf,pdf,Estonia_I1_12,12,"äriühing. See on Eesti jaEL-i äriühing, millel onvõrdneõiguslikalus. KõikEL-i riigidlubavadmitteresidentidelvälismaalt äriühinguid juhtida, kuid Eesti pakub seda e-Residentsuse kaudu palju mugavamal ja turvalisemal viisil, sest oleme juba digiriik, kus juhitakse äriühinguidveebis.e) E-Residentsus ei ole täiuslik ega kujuta oma loomult teenust. E-Residentsuspakubjuurdepääsu digitaalsele ettevõtluskeskkonnale, kus on suur hulk nii avaliku kui kaerasektori e-teenuseid, midaarendataksepidevalt.f) E-Residentsus on väärtuslik paljudele inimestele, kes elavad ja töötavad ülemaailma, kuid see ei ole maagiline lahendus, mis aitaks kõiki. Mõnele inimeseleone-Residentsusest rohkemkasukui teisele–kõikolenebasjaoludest jaärimudelitest. Lisatugi e-Residentsusemeeskonnalt 1.9Julgustame turuplatsi liikmeid looma programmi jaoks oma turundus- jakommunikatsioonikava, kuid palume, et teavitaksite võimaluse korral e-Residentsusemeeskonda mistahes olulistest teadaannetest või tegevustest. Aitame võimaluse korralmeeleldi kateieuudiseidlevitada.1.10 Turuplatsi liikmed võivad e-Residentsuse meeskonnalt küsida kommentaare, et neidmeediaskasutadavõi pakkudameeskonnaleväljamuidühiskommunikatsioonitegevusi.1.11 Turuplatsi liikmed võivad end e-Residentsuse blogis tutvustada ja avaldada sealteadaandeid, esitades Mediumis artikli, mis lisatakse külalispostituste rubriiki. Postitusetegemisel järgige kõiki siinse dokumendi juhised ja veenduge, et esitatud blogipostitusedsisaldaksiduut või kasulikkuolulist teavet, misolekse-residentidekogukonnalehuvitav, ningvältige liigset turundusteksti stiili. Kui soovite, siis jutustage oma äriühingu lugu, kuid olgeisikupärane ja avatud ning lisage kindlaid üksikasju, miks just teie tooted ja teenused one-residentidelekasulikud.1.12 Eesti ja e-Residentsusega seotud meediamaterjal, mida turuplatsi liikmed saavadkasutada,",180,Impact,"Do you have a definition of open data reuse in your country?
 
For Explanation:
* If yes, please specify it.",2,avaliku sektori teabe taaskasutuse määratlus Eesti õigusaktid
Estonia,I1,(I) Tegevusjuhend,https://www.e-resident.gov.ee/wp-content/uploads/2024/09/eestikeelne-MP-code-of-conduct_amended_2024-09.docx.pdf,debug_estonia_rerun\downloads\I1\doc_2.pdf,pdf,Estonia_I1_13,13,"blogipostitusedsisaldaksiduut või kasulikkuolulist teavet, misolekse-residentidekogukonnalehuvitav, ningvältige liigset turundusteksti stiili. Kui soovite, siis jutustage oma äriühingu lugu, kuid olgeisikupärane ja avatud ning lisage kindlaid üksikasju, miks just teie tooted ja teenused one-residentidelekasulikud.1.12 Eesti ja e-Residentsusega seotud meediamaterjal, mida turuplatsi liikmed saavadkasutada, laaditakse alati üles Toolbox Estoniasse või e-Residentsuse veebisaidimeediarubriiki.1.13 Kui e-Residentsuse meeskond kutsub turuplatsi liikmeid osalema ühistegevustes või(võimalikele) e-residentidelejanendeäriühingutelemõeldudkampaaniates, siisonturuplatsiliikmetel soovitatavosaleda, kui seeonkaubanduslikult võimalik.",63,Impact,"Do you have a definition of open data reuse in your country?
 
For Explanation:
* If yes, please specify it.",2,avaliku sektori teabe taaskasutuse määratlus Eesti õigusaktid
Estonia,I1,Mis on e-residentsus?,https://www.e-resident.gov.ee/et/,debug_estonia_rerun\downloads\I1\doc_3.html,html,Estonia_I1_1,1,"Mis on e-residentsus? Uudised Statistika Turvalisus Koolidele Inglise keeles Uudised Statistika Turvalisus Koolidele Inglise keeles pea iga teise uue eesti idufirma taga on e-⁠resident Värsked andmed näitavad, et viimastel aastatel asutatud idufirmadest on 48% seotud mõne e-residendiga. Loe lähemalt e-⁠residentsus arvudes 141 000+ e-residendi staatuse saanud inimest 65 000+ kehtivat e-residendi digi-ID kaarti 187 riigist üle kogu maailma 41 000+ e-⁠residentide loodud Eesti ettevõtet 20% uutest Eesti ettevõtetest aastas on e-⁠residentide loodud 433 mln eurot tulu Eesti riigikassasse Rohkem statistikat Uudised Pea iga teise Eesti idufirma asutamisel osalevad e-residendid E-residentsuse programm on muutunud Eesti startup-ökosüsteemi lahutamatuks osaks: värsked andmed näitavad, et viimastel aastatel asutatud idufirmadest on 48% seotud mõne e-residendiga. 2024. ja 2025. aastal panid e-residendid alguse 77 iduettevõttele. Kokku tegutseb Eestis täna umbes 1500 idusektori ettevõtet, kellest on e-residentidega seotud 43%. Enim tegutseb e-residentide idufirmasid IT valdkonnas ja tegevusalana on populaarseim programmeerimine. Ettevõtet […] Dolores Daniel • 4 min read May 19 Saksamaa ettevõtjad valivad üha enam Eesti e-⁠residentsuse Saksamaa on tõusnud Eesti e-residentsuse programmi peamiseks taotlusriigiks: Saksa kodanikud esitasid 2025. aastal ligi poole rohkem e-residentsuse taotlusi kui aasta",180,Impact,"Do you have a definition of open data reuse in your country?
 
For Explanation:
* If yes, please specify it.",4,avaliku teabe taaskasutus poliitika ja mõju Eesti ministeerium
Estonia,I1,Mis on e-residentsus?,https://www.e-resident.gov.ee/et/,debug_estonia_rerun\downloads\I1\doc_3.html,html,Estonia_I1_2,2,"on populaarseim programmeerimine. Ettevõtet […] Dolores Daniel • 4 min read May 19 Saksamaa ettevõtjad valivad üha enam Eesti e-⁠residentsuse Saksamaa on tõusnud Eesti e-residentsuse programmi peamiseks taotlusriigiks: Saksa kodanikud esitasid 2025. aastal ligi poole rohkem e-residentsuse taotlusi kui aasta varem ning asutasid kolmandiku võrra rohkem ettevõtteid kui aasta varem. “Samal ajal kui Euroopas kogub idusektori ja investorite tõukel hoogu piiriülest ettevõtlust lihtsustavauue üleeuroopalise iduettevõtlusvormi algatus, avastavad Saksamaa ettevõtjad üha enam, et Eesti pakub põhilisi […] Liina Suvi Ristoja • 4 min read Mar 30 E-residendid tõid mullu riigikassasse rekordilised 125 miljonit eurot E-residentsuse programmi jaoks oli 2025. aasta rekordiline: e-residendid asutasid mullu 5556 ettevõtet (aastane kasv 15%) ning aastaga laekus e-residentidelt ja nende loodud Eesti ettevõtetelt riigile otsest tulu ligi 125 miljonit eurot (aastane kasv 87%). 2025. aastal oli e-residentsuse programmi majanduslik mõju riigile kokku 124,9 miljonit eurot. Sellest 54,5 miljonit moodustasid tööjõumaksud, 66 miljonit erijuhtude (valdavalt […] Liina Suvi Ristoja • 4 min read Jan 30 Algab e-⁠residentide biomeetriliste andmete kogumise äpi väljatöötamine Siseministeeriumi infotehnoloogia- ja arenduskeskuse (SMIT) e-residentide biomeetria mobiilis kogumise tehnilise lahenduse hanke võitis X Infotech,",180,Impact,"Do you have a definition of open data reuse in your country?
 
For Explanation:
* If yes, please specify it.",4,avaliku teabe taaskasutus poliitika ja mõju Eesti ministeerium
Estonia,I1,Mis on e-residentsus?,https://www.e-resident.gov.ee/et/,debug_estonia_rerun\downloads\I1\doc_3.html,html,Estonia_I1_3,3,"54,5 miljonit moodustasid tööjõumaksud, 66 miljonit erijuhtude (valdavalt […] Liina Suvi Ristoja • 4 min read Jan 30 Algab e-⁠residentide biomeetriliste andmete kogumise äpi väljatöötamine Siseministeeriumi infotehnoloogia- ja arenduskeskuse (SMIT) e-residentide biomeetria mobiilis kogumise tehnilise lahenduse hanke võitis X Infotech, kelle välja töötatav rakendus võimaldab e-residentsuse taotlejatel alates 2027. aastast oma biomeetrilised andmed esitada turvaliselt nutiäpi kaudu. Biomeetriliste andmete esitamine mobiiliäpi kaudu teeb e-residentsuse taotlemisprotsessi mugavamaks ja kiiremaks ning on eelduseks sellele, et tulevikus oleks võimalik asendada senine füüsilisel kaardil […] Liina Suvi Ristoja • 3 min read Jan 20 E-residendid elavdavad Eesti kaitsetööstust Eesti jõudsalt kasvav kaitsetehnoloogia sektor kaasab e-residentsuse programmi abil üha enam rahvusvahelisi tegijaid – pärast täiemahulise sõja puhkemist Ukrainas on Eestisse loodud 120 uut kaitsetehnoloogia ettevõtet, neist pea pooled e-residentide poolt. Eesti Asutajate Seltsi andmetel tegutseb Eestis praegu ligikaudu 160 kaitsetehnoloogia ettevõtet, millest kolmveerand on asutatud viimase kolme aasta ja üheksa kuu jooksul. E-residentsus annab […] Liina Suvi Ristoja • 3 min read Dec 2025 E-⁠residentsus astus sammu kaardivaba tuleviku poole Siseministeerium saatis kooskõlastusringile e-residentsust puudutava väljatöötamiskavatsuse (VTK), mille eesmärk on kaardipõhiselt digitaalselt isikutunnistuselt üleminek mobiilipõhisele",180,Impact,"Do you have a definition of open data reuse in your country?
 
For Explanation:
* If yes, please specify it.",4,avaliku teabe taaskasutus poliitika ja mõju Eesti ministeerium
Estonia,I1,Mis on e-residentsus?,https://www.e-resident.gov.ee/et/,debug_estonia_rerun\downloads\I1\doc_3.html,html,Estonia_I1_4,4,"viimase kolme aasta ja üheksa kuu jooksul. E-residentsus annab […] Liina Suvi Ristoja • 3 min read Dec 2025 E-⁠residentsus astus sammu kaardivaba tuleviku poole Siseministeerium saatis kooskõlastusringile e-residentsust puudutava väljatöötamiskavatsuse (VTK), mille eesmärk on kaardipõhiselt digitaalselt isikutunnistuselt üleminek mobiilipõhisele eID vahendile ja biomeetrilisele isikusamasuse kontrollimisele. Algatus on seotud Vabariigi Valitsuse 2025‒2027 koalitsioonileppe eesmärgiga suurendada e-residentsuse programmi majanduslikku mõju riigile, kiirendades kaasaegse ja turvalise eID vahendi kasutuselevõtu abil välisettevõtjate teekonda e-residentsuse taotlemisest Eestis äritegevusega alustamiseni. Lisaks koalitsioonileppes toodud eesmärkidele panustab […] Liina Suvi Ristoja • 3 min read Oct 2025 Laadi rohkem uudiseid Esimene ja unikaalne Eesti on esimene riik maailmas, mis pakub väliskodanikele võimalust e-residendina osa saada oma arenenud digiriigi e-teenustest ning asutada Euroopa Liidu ettevõte 100% kaugteel ja asukohast sõltumata. Avatud digiriigi hüve E-resident saab digitaalselt allkirjastada dokumente ja logida sisse portaalidesse ning infosüsteemidesse, mis tunnistavad Eesti ID-kaarti. E-residentsus ei anna kodakondsust, maksuresidentsust, elamisluba ega Eestisse või Euroopa Liitu sisenemise luba. Digiturvalisuse visiitkaart E-residentsuse programm on Eesti kui julge ja turvalise digiriigi visiitkaart, mille edu mootoriks on riigiasutuste tõhus koostöö. Kõik e-residendiks soovijad läbivad põhjaliku rahvusvahelise taustakontrolli, mille",180,Impact,"Do you have a definition of open data reuse in your country?
 
For Explanation:
* If yes, please specify it.",4,avaliku teabe taaskasutus poliitika ja mõju Eesti ministeerium
Estonia,I1,Mis on e-residentsus?,https://www.e-resident.gov.ee/et/,debug_estonia_rerun\downloads\I1\doc_3.html,html,Estonia_I1_5,5,"E-residentsus ei anna kodakondsust, maksuresidentsust, elamisluba ega Eestisse või Euroopa Liitu sisenemise luba. Digiturvalisuse visiitkaart E-residentsuse programm on Eesti kui julge ja turvalise digiriigi visiitkaart, mille edu mootoriks on riigiasutuste tõhus koostöö. Kõik e-residendiks soovijad läbivad põhjaliku rahvusvahelise taustakontrolli, mille tagavad Politsei- ja Piirivalveamet, Kaitsepolitseiamet ning teised järelvalveorganid. Loe lähemalt Eesti ettevõtlus edeneb E-residendid aitavad kasvada Eesti kohalikel ettevõtetel. Tänu e-residentsusele jõuavad siia globaalsed ärid ja talendid, kes elavdavad siinset ärikeskkonda, loovad töökohti ja kasvatavad kohalike firmade rahvusvahelist konkurentsivõimet. Ettevõtlik Eesti ettevõtete eksporti toetaval teenusepakkujate platvormil e-Residency Marketplace tegutseb üle 100 teenusepakkuja, kelle jaoks on e-residentsuse programm loonud olulise ja kiiresti kasvava kliendibaasi. Vaata lähemalt Privacy Policy Cookie Policy Have any questions? Contact our support",115,Impact,"Do you have a definition of open data reuse in your country?
 
For Explanation:
* If yes, please specify it.",4,avaliku teabe taaskasutus poliitika ja mõju Eesti ministeerium
Estonia,I1,Key facts about Estonia for partners and investors – Knowledge base,https://learn.e-resident.gov.ee/hc/en-gb/articles/40427590348817-Key-facts-about-Estonia-for-partners-and-investors,debug_estonia_rerun\downloads\I1\doc_4.html,html,Estonia_I1_1,1,"Key facts about Estonia for partners and investors – Knowledge base Skip to main content Apply now Knowledge base Learning about e-Residency About Estonia Key facts about Estonia for partners and investors 19 November 2025 12:19 Updated In this article, you can find some general and interesting information about Estonia as a country, along with key resources and websites that offer deeper insights into its business environment and world-leading digital governance. We also cover some essential facts and trusted sources that help you or your business partners better understand Estonia’s business landscape and how e-Residency can support your business. General information about Estonia Estonia, officially known as the Republic of Estonia, is situated in Northern Europe along the coast of the Baltic Sea, and has approximately 1.3 million inhabitants. The capital city, Tallinn, lies only about 60 kilometres (40 miles) south of Helsinki, across the Gulf of Finland. In geographic terms, Tallinn is located at the 59th latitude, which is where the name of the annual tech, startup and innovation conference Latitude59 comes from. The biggest cities in Estonia by",180,Impact,"Do you have a definition of open data reuse in your country?
 
For Explanation:
* If yes, please specify it.",5,Public Sector Information reuse definition Estonia official documents
