country,question_id,dimension,question,ground_truth_answer,generated_answer,response_match,response_match_normalized,ground_truth_score,generated_score,score_difference,score_abs_difference,ground_truth_explanation,generated_justification,cosine_similarity_minilm,cosine_similarity_sbert,tfidf_similarity,jaccard_similarity,bleu_score,rouge_l_f1,confidence,evidence_sufficiency
France,P16,Policy,"To what degree do local/regional public bodies conduct open data initiatives? 

For Explanation:
* If not applicable, please explain why.",All public bodies,the majority of public bodies,0,0,20.0,15.0,-5.0,5.0,"By law, every local authority with more than 3 500 inhabitants and more than 50 employees falls under national open data obligations. Local and regional public bodies in France who publish open data have their own open data portal and/or a designated account on the national portal data.gouv.fr with some data already published. Many have their own open data platform (automatically harvested by the national one). Here are some examples: Cities : Paris (https://opendata.paris.fr/explore/?sort=modified), Rennes (https://data.rennesmetropole.fr/page/home/), Lyon (https://data.grandlyon.com/), Lille (http://opendata.regionpaca.fr/), Nantes (http://data.nantes.fr/), Bordeaux (http://opendata.bordeaux.fr/), Grenoble (http://data.metropolegrenoble.fr/) ... Regions : Provence-Alpes-Côtes-d’Azur (http://opendata.regionpaca.fr/), Loire Atlantique (http://data.loire-atlantique.fr/), Auvergne-Rhône-Alpes (http://opendata.auvergnerhonealpes.eu/) Department : Hérault (https://www.herault-data.fr/pages/accueil/), Morbihan (https://www.opendata56.fr/pages/home/) ... The association OpenDataFrance manages an observatory that aims at listing all local open data initiatives [https://www.observatoire-opendata.fr](https://www.observatoire-opendata.fr/). The list of the initiatives is available here [https://airtable.com/shrKrV6KY7BlhHDx7](https://airtable.com/shrKrV6KY7BlhHDx7). The list identifies more than 250 local and regional open data portals for more than 1060 local actors, including 850 local authorities (regions, departments, cities, metropolitan areas, groups of cities, etc.). This observatory confirms a French trend marked by a regular increase of approximately 150 local authorities per year, i.e. an increase of 18%, underlining the vitality and attractiveness of the practices of opening and circulating data at all levels and in all French territories. Moreover, it is possible to consider that all the local authorities have already been brought to collaborate within the framework of the national strategy in terms of open data, and more especially the communes (local administrative units) notably on the occasion of the publication in open data of the data relative to the elections and accessible on the national portal. In the same way, all French local authorities must contribute to the gathering of addresses from municipalities to constitute the national address database open to the public. [https://www.observatoire-opendata.fr/wp-content/uploads/2023/03/Copie-de-Observatoire_Open_Data_Territoires_Edition2022.pptx-1.pdf](https://www.observatoire-opendata.fr/wp-content/uploads/2023/03/Copie-de-Observatoire_Open_Data_Territoires_Edition2022.pptx-1.pdf)","France has a well-established tradition of open data initiatives, not only at the national level but also among local and regional public bodies. Many local governments and regions actively participate in open data efforts, publishing datasets and promoting transparency, although it may not yet extend to all local entities uniformly. Therefore, it is reasonable to state that the majority of local and regional public bodies conduct open data initiatives.",0.7218676209449768,0.8471971750259399,0.4007121550647736,0.10091743119266056,0.001427321502019005,0.11040339702760084,4.0,partial
France,P2,Policy,"Is there a national open data strategy in your country?

For Explanation:
* If yes, please provide (1) the URL to the strategy and (2) describe the main highlights.  
* If 'not applicable', please provide (1) a brief explanation to support your answer choice and provide (2) the URL and indicate the policy section which explicitly references objectives, actions/measures, delivery timelines etc.",Yes,yes,0,1,40.0,40.0,0.0,0.0,"Yes, France has a national open data strategy structured through several strategic documents that define objectives, actions, and implementation mechanisms at different levels of public administration. 1. DINUM Roadmap (2023) URL: https://www.numerique.gouv.fr/uploads/Feuille-de-route-DINUM.pdf This roadmap outlines France’s strategic priorities for public digital transformation, with open data as a key pillar. It focuses on improving the circulation and use of public data, strengthening coordination across administrations, and reinforcing digital skills among civil servants. 2. Data & Territories Report URL: https://www.transformation.gouv.fr/files/ressource/Rapport_Mission_Data_Territoires.pdf This document focuses on improving access to data at the local level and strengthening collaboration between the State and local authorities. It proposes governance reforms, mechanisms for shared data infrastructures, and support for territorial data strategies. 3. Joint Digital and Data Roadmap of the State and Territories URL: https://www.info.gouv.fr/france-nation-verte/a-proposfeuille-de-route-numerique-donnees This roadmap was co-constructed by over 300 public officials at national and local levels. It sets out a shared action plan to promote digital services and open data across all layers of government, including governance mechanisms and delivery timelines. 4. Product-Specific Roadmap – data.gouv.fr URL: https://www.data.gouv.fr/fr/pages/roadmap/ This operational roadmap focuses on the continuous improvement of the national open data platform. It highlights current priorities, including search engine enhancement, API development, metadata quality, and thematic data verticals. In addition to these national documents, many ministries and local authorities (regions, cities, departments) have developed their own data strategies that align with national objectives. Together, these strategies form a coherent and multi-level framework for open data policy in France.","France has established a clearly defined national open data strategy, embedded within its broader digital government policy frameworks. This strategy typically includes objectives to promote transparency, facilitate public service innovation, and stimulate economic growth through the reuse of public sector data. It outlines specific measures such as improving data quality and accessibility, engaging stakeholders, and setting timelines for implementation. These elements demonstrate a structured and explicit approach beyond general digital policies, qualifying as a national open data strategy or roadmap.",0.8293437957763672,0.9081222414970398,0.46175938397963845,0.164021164021164,0.007705176129313264,0.14130434782608695,0.9,partial
France,P22,Policy,"Do data publication plans exist at public body level?

For Explanation:
* If yes, please provide the URL and briefly highlight the key aspects covered.",Yes,yes,0,1,20.0,20.0,0.0,0.0,"Yes, data publication plans exist at the level of individual public bodies in France. - At the national level, ministries are encouraged to adopt dedicated digital and data roadmaps, which include open data objectives. These roadmaps define strategic priorities, identify key datasets to be published, and set out governance and monitoring mechanisms. For example, the roadmap of the Ministry for Ecological Transition addresses the opening and reuse of environmental data. - At the decentralized level, prefectures and other local state services may also adopt such plans to coordinate their data-related actions. - At the local level, cities, metropolitan areas, and regions often develop their own open data strategies. These may take the form of digital transition strategies or specific open data action plans. These plans generally cover data inventory, prioritization of datasets, licensing practices, quality assurance, and engagement with data users. Example : The 2024–2027 Action Plan for an Ambitious Data Policy in the Service of National Education, Youth and Sports: https://www.education.gouv.fr/le-plan-d-action-2024-2027-pour-une-politique-ambitieuse-de-la-donnee-au-service-de-l-education-340319","France has a well-established open data framework that encourages public bodies to develop data publication plans. Under national legislation and the open data strategy, many public organizations are required to plan and manage the release of their datasets proactively. This includes scheduled publication plans and commitments to transparency, ensuring that data release is structured and aligned with public access obligations.",0.8264105916023254,0.8393018245697021,0.43186096499389864,0.1267605633802817,0.004439282308402295,0.13934426229508198,0.8,partial
France,P24,Policy,"Are there processes to ensure that the open data policies/strategy previously mentioned are updated and revised as needed?

For explanation:
* If yes, please describe the process and any recent updates made to strategy/policy",Yes,yes,0,1,20.0,20.0,0.0,0.0,"The data.gouv.fr team aims to promote the reuse of public data, a mission that is reflected in various objectives: - Improving the discoverability of open data; - Promoting the quality of open data; - Encouraging the reuse of open data; - Facilitating access to information. In response to these objectives and the needs reported by users, we are prioritizing various projects for 2024. These are broad orientations that guide us and may be adjusted based on feedback. We have implemented impact indicators that allow us to track our objectives and adapt our strategy accordingly. Objective 1: data.gouv.fr promotes the discoverability of open data This aims to measure to what extent users find the data they need. Indicator: percentage of users who responded positively to the question, ""Did you find what you were looking for?"" Objective 2: data.gouv.fr promotes the quality of open data This aims to measure if data.gouv.fr makes it easy to publish and reference quality data. Indicator: average quality score of the 100 most downloaded datasets on the platform. Objective 3: data.gouv.fr promotes the reuse of open data This aims to measure to what extent data.gouv.fr facilitates interactions between data producers and reusers. Indicator: average time for a ""legitimate"" response to discussions related to datasets (legitimate: response by a member of the organization publishing the dataset or a member of the data.gouv.fr team). Objective 4: data.gouv.fr facilitates access to information on the most important datasets This aims to measure to what extent data.gouv.fr contributes to access to information. Indicator: number of top 100 datasets associated with a ""quality reuse"" (quality reuses are an editorial choice by the data.gouv.fr team). See our indicators : https://www.data.gouv.fr/fr/datasets/indicateurs-dimpact-de-data-gouv-fr/ COMPLEMENT :  Refer to question PT26, where we detailed how we collect user feedback and how the team takes it into account. An important point: we believe that it is not desirable to separate public policy from the product, as the two are closely intertwined. The product, technical, and support teams work together without distinctions, such as between project ownership and project management. Strategic and policy decisions impact the product, and conversely, technical choices are not neutral and have an influence on policy. Therefore, strategic and technical directions evolve together in an agile, transparent, and collaborative manner. We place particular importance on the transparency of our developments and decisions (public demos, opening our code and backlog, etc.). We continuously gather user feedback, but also on an ad hoc basis for particularly important issues. We can provide further details if necessary.","France has an established approach to managing its open data policies, including mechanisms to review and revise them periodically. This is consistent with the country’s commitment to transparency and digital innovation, which are reflected in its legal and strategic frameworks. Such processes typically involve stakeholder consultations and updates to ensure policies stay relevant as technological and societal needs evolve.",0.5253010392189026,0.5669347047805786,0.31966774195141023,0.07792207792207792,2.469777170101189e-05,0.06772908366533865,0.7,partial
France,P3,Policy,"Is there an open data policy/strategy at regional or local level?

For Explanation:
* If yes, please (1) provide the URL and (2) title of the document(s) and (3) briefly describe.",Yes,yes,0,1,20.0,20.0,0.0,0.0,"Yes, many regional and local authorities in France have their own open data policies or strategies. These strategies are often aligned with national objectives but adapted to local priorities and contexts. Coordination – Open Data France Open Data France is a national association that brings together local governments committed to open data. It provides support, tools, and coordination to develop and harmonize local open data strategies across France. URL: https://www.opendatafrance.net/ Examples : Rennes Métropole – RUDI Project (Rennes Urban Data Interface) URL: https://blog.rudi.bzh/ Description: RUDI is an ambitious local data governance initiative supported by Rennes Métropole. It aims to develop a shared data platform and ecosystem involving public, private, and civil society actors. The strategy promotes transparency, data sharing, and citizen engagement through structured governance and local partnerships. Métropole de Lyon – Open Data Approach URL: https://data.grandlyon.com/portail/fr/demarche Description: Lyon’s open data strategy focuses on transparency, innovation, and support for local services. It includes a dedicated data platform, thematic datasets (e.g. mobility, environment), and regular dialogue with users and reusers to improve accessibility and quality.",France has a strong national open data framework and many regions and municipalities have adopted their own open data policies and strategies to complement national efforts. Several regional and local governments have developed specific open data portals and action plans aimed at increasing transparency and citizen engagement at subnational levels.,0.8307477831840515,0.9012728929519653,0.5378670912708462,0.14285714285714285,0.010627036307176924,0.18565400843881857,0.8,partial
France,P4,Policy,"Does the national strategy/policy include an action plan with measures to be implemented in the open data field?

For Explanation:
If yes, please briefly describe the main measures described by the action plan.",Yes,yes,0,1,20.0,20.0,0.0,0.0,"Yes, the national strategy includes action plans with concrete measures for the open data field. The national and ministerial roadmaps clearly identify datasets to be opened or created. These plans define priorities, timelines, and responsible actors. The datasets listed in these roadmaps are centrally referenced on: https://ouverture.data.gouv.fr A key example is the France Nation Verte roadmap, which outlines numerous datasets to be opened to support ecological planning and public policy transparency. It specifies thematic priorities (e.g. environment, energy, biodiversity), associated datasets, and the public bodies responsible for their publication. URL: https://www.info.gouv.fr/france-nation-verte/a-proposfeuille-de-route-numerique-donnees","France has a well-established national open data strategy that includes a comprehensive action plan with concrete measures. These measures typically focus on improving data quality, enhancing data accessibility and interoperability, promoting public sector data sharing, and encouraging the use of open data for innovation and transparency. The presence of milestones and roadmaps aimed at advancing open data initiatives confirms the inclusion of implementation-focused actions within the policy.",0.7125118970870972,0.7789416909217834,0.33406282341714155,0.18181818181818182,0.014127350463992215,0.20224719101123595,0.8,partial
Germany,I1,Impact,"Do you have a definition of open data reuse in your country?
 
For Explanation:
* If yes, please specify it.",yes,yes,1,1,20.0,20.0,0.0,0.0,"Although there is no single definition, § 12a (6) EGovG regulates the re-use of open data as follows:

""The retrieval of data pursuant to the first sentence of (1) [(= § 12a (1) contains the obligation for publishing open data by federal authorities)] shall be made possible free of charge and for the unrestricted re-use of the data by any person. Retrieval of data pursuant to the first sentence of (1) should be possible at any time, without mandatory registration and without justification.""

Furthermore the open data strategy defines as follows:
""When is open government data for the purposes of this [open data]strategy?
- Authorities have collected the data themselves or have them collected by third parties;
- freely accessible on public networks,
- machine-readable,
- non-personal
- freely usable,
- No safety-related information.""","Germany, as an advanced and active participant in the European Union's open data initiatives, generally has formal policies that include clear definitions of open data reuse aligned with EU guidelines. The concept of reuse typically covers the use of public sector information for both commercial and non-commercial purposes, often specified in legislation such as the German Freedom of Information Act and related open data policies.",0.6889837384223938,0.7114875316619873,0.4499060090842298,0.11711711711711711,0.011045897927865266,0.1616161616161616,0.8,partial
Germany,I10,Impact,"Have any public bodies in your country developed any systematic way of gathering reuse cases?

For Explanation:
* If yes, please provide a brief explanation of the process: How does the gathering happen?",Yes,yes,0,1,20.0,20.0,0.0,0.0,"There is no uniform, systematic process. However, use cases are generally provided by the relevant open data portals as well as on the open data forum, allowing authorities to access this information at any time.

Examples:
National Portal GovData: https://www.govdata.de/suche?type=showcase
Portal Bavaria: https://oc.bydata.de/using/usecases
Open Data Forum: https://discourse.opencode.de/c/opendata/755","Germany has a strong tradition of supporting open data initiatives through various public bodies including federal and state-level agencies. Given the country's advanced digital governance framework, it is reasonable to conclude that systematic mechanisms exist to collect and document reuse cases to assess the impact and promote further use of open data. Such processes are typically implemented via centralized platforms or regular reporting procedures involving reuse stakeholders.",0.6521092653274536,0.7974178194999695,0.15265287656298,0.08823529411764706,0.010370713221617592,0.10526315789473685,0.8,partial
Germany,I12,Impact,"Is any data on the impact created by open data on governmental challenges (e.g. efficiency, effectiveness, transparency, decision-making capacity) available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please (1) specify what kind of data source proves this impact and (2) provide the URLs to this data.",yes,yes,1,1,20.0,20.0,0.0,0.0,"Berlin: the study ""Open data in der Berliner Verwaltung"": https://odis-berlin.de/file-download/01_Handout-OpenData-Kurzerklaert.pdf","Germany has a strong culture of evidence-based policy and public administration research. Various studies and government-commissioned impact assessments have evaluated the effects of open data initiatives on government efficiency, transparency, and decision-making. Although specific URLs are not provided here, such data sources typically come from research institutions, government reports, and independent evaluations that document these impacts systematically.",0.5210592150688171,0.6843745112419128,0.051232717900824294,0.04477611940298507,0.007115473177343403,0.075,0.8,partial
Germany,I17,Impact,"Is any data on the impact created by open data on social challenges (e.g. inequality, healthcare, education) available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please (1) specify what kind of data source proves this impact and (2) provide the URLs to this data.",Yes,,0,0,20.0,,,,"The social budget dataset offers an overview of the range of services and the financing of the social security system in Germany. The social budget dataset is linked as open data with www.govdata.de. The publication of the dataset increases transparency and accountability in Germany (https://www.bmas.de/DE/Service/Publikationen/Broschueren/a230-23-sozialbudget-2022.html).

The Federal Government is required to regularly present a Poverty and Wealth Report as an instrument to review political measures and to suggest new ones. Six reports have been published so far. All reports as well as their accompanying scientific research are published on the internet. 
ARB - Startseite (armuts-und-reichtumsbericht.de)
Within the framework of the Poverty and Wealth Report, indicators are published on the internet and made available as open data files.
ARB - Open Data (armuts-und-reichtumsbericht.de)

Fakten zur Rente (Facts on Pensions) is an information base. Its aim is to support the discussion on the future of old-age security. With facts and figures on old-age provision, a contribution is to be made to objectifying the debate. In doing so, both development lines and the current status of selected aspects of old-age provision are described, thus providing a basis for a better understanding of the topic of old-age provision.
BMAS - Klargestellt: Fakten zur Rente, Link: https://www.bmas.de/DE/Soziales/Rente-und-
Hamburg: -Hamburg: -The social impact is hereby defined as the beneficial effect of the use of open data on four specific challenges for society: 1) Including minorities, migrants, and/or refugees  and reducing inequality, 2) Alleviating housing issues, 3) Fostering health and wellbeing, 4) Improving education.

Altersvorsorge/Fakten-zur-Rente/fakten-zur-rente.html
In a separate section, the data used is presented in an open data format for the interested public.
BMAS - Daten zur Rente zum Download, Link: https://www.bmas.de/DE/Service/Statistiken-Open-Data/Daten-zur-Rente/daten-zur-rente.html

The Federal Ministry for Food and Agriculture provides several datasets e.g. on nutritional behaviour

examples at regional level:
Berlin (state): we have an ""Sozialinformationssystem"" which is an Open Data Portal on topics like social challenges
https://www.sozial-informations-system.de/home?lang=de

Hamburg: Hamburg: -The social impact is hereby defined as the beneficial effect of the use of open data on four specific challenges for society: 1) Including minorities, migrants, and/or refugees  and reducing inequality, 2) Alleviating housing issues, 3) Fostering health and wellbeing, 4) Improving education.","A reliable no-RAG answer could not be generated for this question: Is any data on the impact created by open data on social challenges (e.g. inequality, healthcare, education) available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please (1) specify what kind of data source proves this impact and (2) provide the URLs to this data.

## Sources
No retrieved sources (no-RAG baseline).",0.41956138610839844,0.38964754343032837,0.3344049653146038,0.1072961373390558,0.0007392978470957222,0.0874751491053678,5.0,weak
Germany,I2,Impact,"Are there any processes in place to monitor the level of reuse of your country's open data?
 
For Explanation:
* If yes, please (1) briefly describe these processes and (2) provide the URLs to support the answer.",Yes,yes,0,1,20.0,20.0,0.0,0.0,"There is no uniform, standardized process at the national level. Nevertheless, showrooms are anchored in the national metadata portal (or comparable portals of the federal states) as well as in specialist portals, which regularly present and update use cases based on open data.

National level: GovData: https://www.govdata.de/suche?q=&type=showcase

Mobilithek (specialist portal): https://mobilithek.info/blog/category/practical-example

State level:
North Rhine-Westphalia: https://open.nrw/open-data/open-data-showroom
Berlin: https://daten.berlin.de/anwendungen","Germany has established processes to monitor reuse of open data, often through regular reporting and analytics on key open data portals, such as data.gov.de. These mechanisms track downloads, API calls, and other engagement metrics, allowing the government to gauge how datasets are utilized by the public and private sectors. This monitoring supports improved data offerings and policy decisions.",0.5802802443504333,0.6137114763259888,0.21674802490401462,0.09900990099009901,0.008476829121865604,0.1258741258741259,0.8,partial
Germany,I27,Impact,"Is any data on the economic impact (e.g. GDP, employment, productivity, innovation,  new businesses created etc.) of open data available in your country such as from research studies, impact assessments, or other systematic investigations that quantify the results or broader effects of open data being reused?

For Explanation:
* If yes, please specify what kind of data source proves this impact and provide the URLs to this data.",no,yes,0,0,0.0,20.0,20.0,20.0,"There is currently no study or data available that fits exactly the question. The answer must therefore be ‘no’.
=====
Dashboard Germany, Economics and Economy section: It offers indicators around the economy and the economy, general economic development and recovery plans, as well as specific sectors, external trade, consumption and prices:
https://www.dashboard-deutschland.de/konjunktur_wirtschaft/aussenhandel
Add.: While studies on the economic impact of open data exist, there is no knowledge of recurring data collection.

Berlin (state): this data is available on the plattform of the ""Amt für Statistik Berlin-Brandenburg"" for Berlin. For the new business created we have our daa from the ""Gewerbedatenbank"":
Bevölkerungsdaten: https://www.statistik-berlin-brandenburg.de/bevoelkerung
Daten der Gewerbedatenbank: https://senweb.leto.polyteia.de/app/ac755f96-46a2-49d1-9f60-0534f3b0e833/1a705925-d1d8-49a6-8d12-1d229095f57a","Germany has a strong culture of open data initiatives and has conducted various research and impact assessments on the economic benefits of open data reuse. These studies commonly address aspects such as innovation, productivity gains, and the creation of new businesses, frequently carried out by government bodies, academic institutions, or industry organizations. While specific URLs cannot be provided here, it is well known that such economic impact data are available based on systematic investigations in Germany.",0.6825586557388306,0.7150546312332153,0.3128941456280961,0.15671641791044777,0.015532716114443458,0.12264150943396226,0.8,partial
Germany,I9,Impact,"Have any public bodies in your country launched or performed any activities in the past year to better understand reusers' needs in order to further stimulate the reuse of open data?

For Explanation:
* If yes, which of the following activities have been performed? Please describe how the activity has helped you better stimulate reuse.
* Multiple answers are possible.",Yes,yes,0,1,40.0,40.0,0.0,0.0,,"Germany has a strong tradition of promoting open data and engaging with stakeholders to improve data ecosystems. Public bodies in Germany have likely conducted consultations, workshops, or surveys to better understand the needs of data reusers. These activities help align open data offerings with user requirements, thus stimulating reuse by improving relevance and accessibility.",,,,,,,0.8,partial
Germany,P1,Policy,"Is there a national open data policy in your country and, if your country is an EU Member State, does this include a national legislation for the transposition of the Open Data Directive?

For Explanation:
* If yes, please provide (1) the URL and (2) title of the policy document and (3) briefly describe.
* If ‘other’, please provide (1) a brief explanation to support your answer choice and (2) provide the URL and indicate the policy section which explicitly references open data.",yes,yes,1,1,40.0,40.0,0.0,0.0,"Yes, there is an open data law at federal level. In July 2017, Section 12a of the E-Government Act (EGovG) entered into force (First Open Data Act), which for the first time created a legal basis for the mandatory provision of open administrative data by federal authorities. The Second Open Data Act, which entered into force in July 2021, further adapted the content of the existing obligations under Section 12a of the EGovG and extended them to the entire federal administration.

The Data Use Act (DNG) which also entered into force on 23 July 2021 aims to modernise and replace the Information Re-Use Act (IWG). In order to improve the usability of data, open data will need to be used in machine-readable formats. In addition, the DNG stimulates open data initiatives beyond the boundaries of the federal administration and establishes the principle of ‘open by default’ also for the use of data by the Länder, municipalities and public undertakings in the areas of water, transport and energy supply. The DNG also transposes EU Directive 2019/1024 (Open Data and Public Sector Information-Directive), which was recast in 2019.

Link sources:
(Second) Open Data Act: http://www.gesetze-im-internet.de/egovg/__12a.html
Data Use Act (DNG): http://www.gesetze-im-internet.de/dng/index.html","Germany, as an EU Member State, has established a national open data policy framework and has transposed the EU Open Data Directive into national legislation. This includes initiatives at the federal level promoting open data access, and the implementation of legal provisions ensuring public sector information is made available openly, in line with EU requirements. Therefore, a formal national open data policy exists.",0.7380016446113586,0.7589646577835083,0.4213697499407908,0.14814814814814814,0.0030003561191359576,0.15547703180212016,0.8,partial
Germany,P13,Policy,"Is there a governance structure in place that enables the participation and/or inclusion of various open data stakeholders? 

For Explanation:
*  If yes, please briefly describe the governance structure and its operating model",Yes,yes,0,1,40.0,40.0,0.0,0.0,"The Competence Center for Open Data (CCOD) organizes several events annually that explicitly involve stakeholders from various sectors of society (administration, research/science, business, and civil society). At the end of each year, the CCOD organizes a roundtable discussion with all stakeholders to identify thematic priorities for upcoming expert forums. Based on the results, the expert forums for the following year are then designed and offered. Examples: https://www.bva.bund.de/DE/Services/Behoerden/Beratung/Beratungszentrum/OpenData/Meldungen/Aktuelles/2024/FF_DQS_RT.html , https://www.bva.bund.de/DE/Services/Behoerden/Beratung/Beratungszentrum/OpenData/Meldungen/Aktuelles/2024/FF_RefArch.html .

Furthermore, the CCOD has been offering a comprehensive exchange and networking platform for the entire open data community with the Open Data Forum since the end of 2024. Link: https://discourse.opencode.de/c/opendata/755","Germany typically has well-established governance structures for open data that enable the participation of multiple stakeholders, including government bodies, private sector representatives, and civil society. These structures often involve coordination mechanisms such as steering committees or working groups that guide open data policies and ensure input from diverse actors. This inclusive governance model supports transparency and collaboration in open data initiatives.",0.5356346964836121,0.5500078797340393,0.20969698000663453,0.10483870967741936,0.011128990877625679,0.13,0.85,partial
Germany,P16,Policy,"To what degree do local/regional public bodies conduct open data initiatives? 

For Explanation:
* If not applicable, please explain why.",the majority of public bodies,the majority of public bodies,1,1,15.0,15.0,0.0,0.0,"Due to the regulations all authorities at the federal state level are obligated to provide open data.
see § 12a sec.1 EGovG, https://www.gesetze-im-internet.de/egovg/__12a.html

Some of the states (Länder) have also implemented different open data policies, that oblige their public bodies to provide open data.
e.g. NRW, https://recht.nrw.de/lmi/owa/br_bes_detail?sg=0&menu=0&bes_id=34925&anw_nr=2&aufgehoben=N&det_id=552085

Moreover a lot of minucipalities and cities provide open (government) data.
- City of Berlin, https://daten.berlin.de/
- City of Munich: https://opendata.muenchen.de/
- City of Bonn, https://opendata.bonn.de/","Germany has a well-developed open data ecosystem supported by federal and regional governments. Many local and regional public bodies actively engage in open data initiatives, motivated by national open government policies and the digital agenda. While not all bodies participate fully, a significant number do provide open data to enhance transparency and public service innovation. Thus, the majority of these bodies conduct open data initiatives.",0.7342948913574219,0.7506259679794312,0.278717743761726,0.12962962962962962,0.015936370040611842,0.1348314606741573,3.0,partial
Germany,P2,Policy,"Is there a national open data strategy in your country?

For Explanation:
* If yes, please provide (1) the URL to the strategy and (2) describe the main highlights.  
* If 'not applicable', please provide (1) a brief explanation to support your answer choice and provide (2) the URL and indicate the policy section which explicitly references objectives, actions/measures, delivery timelines etc.",yes,yes,1,1,40.0,40.0,0.0,0.0,"Link sources:
https://www.bmi.bund.de/SharedDocs/downloads/DE/publikationen/themen/moderne-verwaltung/open-data-strategie-der-bundesregierung.html

The Federal Government’s Open Data Strategy, adopted on 6 July 2021, provides a framework for action to improve the Federal Open Data Ecosystem. The Federal Government’s data strategy forms the overarching data policy framework for the Open Data Strategy. Over a period of five years, the Open Data Strategy covers three areas of action, with a total of 68 implementation measures taken by different federal ministries and authorities. The three strands of action include improving the provision of data and developing data infrastructures, increasing innovative, public-interest and responsible use of data, and promoting data literacy and a data culture to increase the quality and usability of data provided. The implementation of the Open Data Strategy is accompanied by continuous monitoring.","Germany has a national-level open data strategy as part of its broader digital and government data initiatives. The strategy outlines objectives such as improving data accessibility, promoting interoperability, and fostering innovation through open data. It includes specific actions like establishing portals and frameworks for data sharing, alongside timelines for implementation. This explicit dedicated strategy addresses open data more specifically than general digital policies.",0.7759741544723511,0.7801706194877625,0.4896902613094262,0.1,0.008197379572408224,0.1642512077294686,0.8,partial
Germany,P22,Policy,"Do data publication plans exist at public body level?

For Explanation:
* If yes, please provide the URL and briefly highlight the key aspects covered.",Yes,yes,0,1,20.0,20.0,0.0,0.0,"All major government agencies are currently working on gradually publishing open data. While there is no central publication plan yet, data (at the federal level) is systematically collected internally via a data catalog (data atlas), from which open data-ready datasets can be identified.","In Germany, public bodies are generally required to have data publication plans as part of their legal and administrative frameworks to ensure transparency and compliance with national open data strategies. These plans typically cover formal obligations related to data release schedules, formats, and metadata standards, helping to coordinate systematic publication and reuse of public sector information. The existence of such plans aligns with Germany’s commitment to open data across federal and local government levels.",0.7434154152870178,0.6652032732963562,0.18502932033873826,0.08139534883720931,0.009318984412074611,0.13445378151260506,0.8,partial
Germany,P24,Policy,"Are there processes to ensure that the open data policies/strategy previously mentioned are updated and revised as needed?

For explanation:
* If yes, please describe the process and any recent updates made to strategy/policy",Yes,yes,0,1,20.0,20.0,0.0,0.0,"The legally required Open Data Progress Report, submitted to the German Bundestag every two years, contains proposals for possible further development of the legal and strategic framework. Section 12a, Paragraph 11, Sentence 2 of the E-Government Act explicitly requires a separate evaluation for a specific expansion of the legal framework (independent administrative areas such as the Deutsche Rentenversicherung Bund (the Federal Pension Insurance), legal entitlement to open data).

The proposals outlined in the progress report are not yet part of a concrete political agenda (which is also due to the change of government since May 2025). The required evaluation of the legal entitlement and self-governing bodies as the Federal Pension Insurance has not yet begun (as of July 2025). But the evaluation is, at least from a financial perspective, included in the current federal budget preparation.The evaluation itself is expected to begin in autumn 2025. Furthermore, the Open Data Strategy 2025 will be evaluated in the next months.","Germany, as a technologically advanced country with strong data governance practices, typically incorporates mechanisms to periodically review and update its open data policies and strategies. This is necessary to keep pace with technological changes, evolving user needs, and legal requirements. The existence of various government bodies and collaborative platforms suggests that policy revisions are structured and ongoing.",0.5684398412704468,0.7541654109954834,0.2144304806647684,0.09701492537313433,0.001838350058395705,0.11009174311926605,0.8,partial
